ApplicationId, Allocated-Paper, Allocated-Program, Allocated-Quota, Allocated-Program-Choice, Allocated-Paper-Rank, Allocated-Paper-Mark,  Category, PwD-status, Reg1-ID, Reg1-Rank, Reg1-Marks, Reg2-ID, Reg2-Rank2,  Reg2-Marks,  ValidChoices, Original-Choice, statusId, AutoUpgrade, Quota-Change, Improve-Choice, isSupernumeri
M114F72, --, --, --, --, --, -- , OBC, false, MA801212-M1, 1580, 19.33, --, --, --, 1804-1502-2403-XXXX-1902-1603-XXXX-1302-2002-1402-2301, MA:IITR:1804#MA:IITK:1502#MA:IITJ:2403#MA:IISc:1103#MA:IITBBS:1902#MA:IITKgp:1603#MA:IITB:1212#MA:IITD:1302#MA:IITGN:2002#MA:IITG:1402#MA:IITRPR:2301, 0, true, NA, NA, false
M107M82, --, --, --, --, --, -- , GEN, false, CY611182-M2, 574, 42.67, --, --, --, 2401-2302-1212-XXXX-XXXX-1211-1905-1901-1205-1301-2001-1401-2101-2201-1501-1601-1701-1803-1101-1102, CY:IITJ:2401#CY:IITRPR:2302#CY:IITB:1212#CY:IITB:1210#CY:IITB:1213#CY:IITB:1211#CY:IITBBS:1905#CY:IITBBS:1901#CY:IITB:1205#CY:IITD:1301#CY:IITGN:2001#CY:IITG:1401#CY:IITH:2101#CY:IITI:2201#CY:IITK:1501#CY:IITKgp:1601#CY:IITM:1701#CY:IITR:1803#CY:IISc:1101#CY:IISc:1102, 0, true, NA, NA, false
M114E75, --, --, --, --, --, -- , GEN, false, PH411069-M1, 1184, 21, --, --, --, 1207, PH:IITB:1207, 0, true, NA, NA, false
M105A80, --, --, --, --, --, -- , GEN, false, CY319236-M2, 1321, 30.67, --, --, --, 1301-2302-2401-2001-1803-1501-1205-XXXX-1211-XXXX-2201-1601-2101-1901-1905-1701-1401-XXXX-1101-1102, CY:IITD:1301#CY:IITRPR:2302#CY:IITJ:2401#CY:IITGN:2001#CY:IITR:1803#CY:IITK:1501#CY:IITB:1205#CY:IITB:1210#CY:IITB:1211#CY:IITB:1212#CY:IITI:2201#CY:IITKgp:1601#CY:IITH:2101#CY:IITBBS:1901#CY:IITBBS:1905#CY:IITM:1701#CY:IITG:1401#CY:IITB:1213#CY:IISc:1101#CY:IISc:1102, 0, true, NA, NA, false
M113Q22, --, --, --, --, --, -- , GEN, false, MA315030-M1, 1378, 20.67, --, --, --, 1302-1206-1603-1804-1402-1502-2203-XXXX-2403-1702-2102-2301-2002-1902, MA:IITD:1302#MA:IITB:1206#MA:IITKgp:1603#MA:IITR:1804#MA:IITG:1402#MA:IITK:1502#MA:IITI:2203#MA:IISc:1103#MA:IITJ:2403#MA:IITM:1702#MA:IITH:2102#MA:IITRPR:2301#MA:IITGN:2002#MA:IITBBS:1902, 0, true, NA, NA, false
M107K49, --, --, --, --, --, -- , SC, false, PH802053-M1, 3663, 11.67, --, --, --, XXXX-XXXX-1903-1215-2303-1604-1403-1805-2402-1303-2003-2202-1703, PH:IISc:1104#PH:IITK:1505#PH:IITBBS:1903#PH:IITB:1215#PH:IITRPR:2303#PH:IITKgp:1604#PH:IITG:1403#PH:IITR:1805#PH:IITJ:2402#PH:IITD:1303#PH:IITGN:2003#PH:IITI:2202#PH:IITM:1703, 0, true, NA, NA, false
M107B39, --, --, --, --, --, -- , GEN, false, MA616136-M0, 1463, 20.33, MS616138-M0, 406, 20.33, XXXX-1206-1302-1702-1603-1502-2102-2002-1402-1902-2203-2301-2403, MA:IISc:1103#MA:IITB:1206#MA:IITD:1302#MA:IITM:1702#MA:IITKgp:1603#MA:IITK:1502#MA:IITH:2102#MA:IITGN:2002#MA:IITG:1402#MA:IITBBS:1902#MA:IITI:2203#MA:IITRPR:2301#MA:IITJ:2403, 0, true, NA, NA, false
M102A70, --, --, --, --, --, -- , OBC, false, CY303208-M2, 741, 39.33, --, --, --, 1501-1205-1301-1803-2201-1401-2101-1701-1901-2302-2401-1102-2001-1601-1211, CY:IITK:1501#CY:IITB:1205#CY:IITD:1301#CY:IITR:1803#CY:IITI:2201#CY:IITG:1401#CY:IITH:2101#CY:IITM:1701#CY:IITBBS:1901#CY:IITRPR:2302#CY:IITJ:2401#CY:IISc:1102#CY:IITGN:2001#CY:IITKgp:1601#CY:IITB:1211, 0, true, NA, NA, false
M115R24, --, --, --, --, --, -- , GEN, false, MA604100-M1, 376, 33, --, --, --, 1214-1302-1402-1804-2002-2301-2102, MA:IITB:1214#MA:IITD:1302#MA:IITG:1402#MA:IITR:1804#MA:IITGN:2002#MA:IITRPR:2301#MA:IITH:2102, 0, true, NA, NA, false
M104P72, --, --, --, --, --, -- , OBC, false, BT209080-M0, 544, 21, --, --, --, 1101, BT:IISc:1101, 0, true, NA, NA, false
M101X94, --, --, --, --, --, -- , GEN, false, PH206004-M0, 1494, 19, --, --, --, 1207-1703-1303-1503-1805-2103-2003-1403-2202-2402-XXXX-1604-1903-2303, PH:IITB:1207#PH:IITM:1703#PH:IITD:1303#PH:IITK:1503#PH:IITR:1805#PH:IITH:2103#PH:IITGN:2003#PH:IITG:1403#PH:IITI:2202#PH:IITJ:2402#PH:IISc:1104#PH:IITKgp:1604#PH:IITBBS:1903#PH:IITRPR:2303, 0, true, NA, NA, false
M107B34, --, --, --, --, --, -- , GEN, false, MA803059-M1, 873, 25, --, --, --, 1302-2301-1804-1502-2403-2203-1206, MA:IITD:1302#MA:IITRPR:2301#MA:IITR:1804#MA:IITK:1502#MA:IITJ:2403#MA:IITI:2203#MA:IITB:1206, 0, true, NA, NA, false
M112E16, --, --, --, --, --, -- , OBC, false, MA509363-M1, 554, 29.33, --, --, --, 2102-1902-2002-1702-2403-1804-2301-1502-1603-2203-XXXX-1402-1302-XXXX-1206, MA:IITH:2102#MA:IITBBS:1902#MA:IITGN:2002#MA:IITM:1702#MA:IITJ:2403#MA:IITR:1804#MA:IITRPR:2301#MA:IITK:1502#MA:IITKgp:1603#MA:IITI:2203#MA:IITB:1212#MA:IITG:1402#MA:IITD:1302#MA:IISc:1103#MA:IITB:1206, 0, true, NA, NA, false
M103Y84, --, --, --, --, --, -- , GEN, false, MA322101-M1, 659, 27.67, --, --, --, 1206-1302-1502-XXXX-1804-1214-2002-1402-2102-2203-1902-1603-1702-2301-2403, MA:IITB:1206#MA:IITD:1302#MA:IITK:1502#MA:IISc:1103#MA:IITR:1804#MA:IITB:1214#MA:IITGN:2002#MA:IITG:1402#MA:IITH:2102#MA:IITI:2203#MA:IITBBS:1902#MA:IITKgp:1603#MA:IITM:1702#MA:IITRPR:2301#MA:IITJ:2403, 0, true, NA, NA, false
M107K16, --, --, --, --, --, -- , GEN, false, CY302082-M2, 1063, 34, --, --, --, 1205-1301-1501-1601-1803-1401-1701-2101-2201-2401-1211-XXXX-1102-1901-2302-1905, CY:IITB:1205#CY:IITD:1301#CY:IITK:1501#CY:IITKgp:1601#CY:IITR:1803#CY:IITG:1401#CY:IITM:1701#CY:IITH:2101#CY:IITI:2201#CY:IITJ:2401#CY:IITB:1211#CY:IITB:1213#CY:IISc:1102#CY:IITBBS:1901#CY:IITRPR:2302#CY:IITBBS:1905, 0, true, NA, NA, false
M105G74, --, --, --, --, --, -- , GEN, false, CY109055-M2, 484, 44.33, --, --, --, 1701-2101-2201-1102-1101-1901-1211-1205-1301-1803-1601-2001-1501-XXXX-XXXX-XXXX-2401-1401-2302, CY:IITM:1701#CY:IITH:2101#CY:IITI:2201#CY:IISc:1102#CY:IISc:1101#CY:IITBBS:1901#CY:IITB:1211#CY:IITB:1205#CY:IITD:1301#CY:IITR:1803#CY:IITKgp:1601#CY:IITGN:2001#CY:IITK:1501#CY:IITB:1210#CY:IITB:1212#CY:IITB:1213#CY:IITJ:2401#CY:IITG:1401#CY:IITRPR:2302, 0, true, NA, NA, false
M108U72, --, --, --, --, --, -- , GEN, false, BT611229-M2, 181, 28, --, --, --, 1802-XXXX-1204-1101, BT:IITR:1802#BT:IITB:1210#BT:IITB:1204#BT:IISc:1101, 0, true, NA, NA, false
M101X93, --, --, --, --, --, -- , SC, false, GG607026-M2, 434, 34, --, --, --, 1201-XXXX-1602-1801-1904-1905, GG:IITB:1201#GG:IITB:1208#GG:IITKgp:1602#GG:IITR:1801#GG:IITBBS:1904#GG:IITBBS:1905, 0, true, NA, NA, false
M101Y95, --, --, --, --, --, -- , SC, false, MA509265-M1, 3825, 10.67, --, --, --, 1502-1302-1804-1402-1603-2403-1702-1206, MA:IITK:1502#MA:IITD:1302#MA:IITR:1804#MA:IITG:1402#MA:IITKgp:1603#MA:IITJ:2403#MA:IITM:1702#MA:IITB:1206, 0, true, NA, NA, false
M119M29, --, --, --, --, --, -- , GEN, false, PH328101-M1, 378, 31.33, --, --, --, XXXX-1216-1703-1303-1403-1605-1805-1604-2103-1903-1905-2202-2003-2402-2303-XXXX-XXXX-1202-1207-1503-XXXX-1215-XXXX-XXXX, PH:IISc:1104#PH:IITB:1216#PH:IITM:1703#PH:IITD:1303#PH:IITG:1403#PH:IITKgp:1605#PH:IITR:1805#PH:IITKgp:1604#PH:IITH:2103#PH:IITBBS:1903#PH:IITBBS:1905#PH:IITI:2202#PH:IITGN:2003#PH:IITJ:2402#PH:IITRPR:2303#PH:IITB:1209#PH:IITB:1212#PH:IITB:1202#PH:IITB:1207#PH:IITK:1503#PH:IITK:1505#PH:IITB:1215#PH:IITB:1213#PH:IITB:1210, 0, true, NA, NA, false
M101N20, --, --, --, --, --, -- , GEN, false, MA607001-M1, 739, 26.67, --, --, --, 1402-2102-1804-2301-1902-2403-2203-1603-2002-1702-1302-1502-1206-1905-1214-XXXX-XXXX, MA:IITG:1402#MA:IITH:2102#MA:IITR:1804#MA:IITRPR:2301#MA:IITBBS:1902#MA:IITJ:2403#MA:IITI:2203#MA:IITKgp:1603#MA:IITGN:2002#MA:IITM:1702#MA:IITD:1302#MA:IITK:1502#MA:IITB:1206#MA:IITBBS:1905#MA:IITB:1214#MA:IITB:1212#MA:IISc:1103, 0, true, NA, NA, false
M116X99, --, --, --, --, --, -- , SC, false, MA413086-M1, 2529, 15, --, --, --, 1302-1502-2403, MA:IITD:1302#MA:IITK:1502#MA:IITJ:2403, 0, true, NA, NA, false
M101W67, --, --, --, --, --, -- , OBC, false, PH325186-M1, 1092, 21.67, --, --, --, 1303-1805-XXXX-1604-1703-1403-2103-2402-2003-2202-1215-1903-2303, PH:IITD:1303#PH:IITR:1805#PH:IITK:1505#PH:IITKgp:1604#PH:IITM:1703#PH:IITG:1403#PH:IITH:2103#PH:IITJ:2402#PH:IITGN:2003#PH:IITI:2202#PH:IITB:1215#PH:IITBBS:1903#PH:IITRPR:2303, 0, true, NA, NA, false
M113T85, --, --, --, --, --, -- , GEN, false, MA504030-M1, 1496, 20, --, --, --, 1502-1302-XXXX-1206-1603-1804-1702-1902-2002-1402-2203-2301-2403, MA:IITK:1502#MA:IITD:1302#MA:IISc:1103#MA:IITB:1206#MA:IITKgp:1603#MA:IITR:1804#MA:IITM:1702#MA:IITBBS:1902#MA:IITGN:2002#MA:IITG:1402#MA:IITI:2203#MA:IITRPR:2301#MA:IITJ:2403, 0, true, NA, NA, false
M114G98, --, --, --, --, --, -- , GEN, false, PH315054-M1, 1334, 20, --, --, --, 1207-1303-1503-1604-1703-1805-XXXX-2303-1403-2003-2103-2202-2402, PH:IITB:1207#PH:IITD:1303#PH:IITK:1503#PH:IITKgp:1604#PH:IITM:1703#PH:IITR:1805#PH:IISc:1104#PH:IITRPR:2303#PH:IITG:1403#PH:IITGN:2003#PH:IITH:2103#PH:IITI:2202#PH:IITJ:2402, 0, true, NA, NA, false
M108B70, --, --, --, --, --, -- , GEN, false, CY322034-M2, 1701, 26.67, --, --, --, 2401-2302-1901-2101-2201-2001-1803-1401-1905-1701-1501-1205-1211-XXXX-1301-1102, CY:IITJ:2401#CY:IITRPR:2302#CY:IITBBS:1901#CY:IITH:2101#CY:IITI:2201#CY:IITGN:2001#CY:IITR:1803#CY:IITG:1401#CY:IITBBS:1905#CY:IITM:1701#CY:IITK:1501#CY:IITB:1205#CY:IITB:1211#CY:IITB:1212#CY:IITD:1301#CY:IISc:1102, 0, true, NA, NA, false
M110T50, --, --, --, --, --, -- , GEN, false, BT312010-M0, 77, 32.67, --, --, --, 1802-XXXX-1204, BT:IITR:1802#BT:IITB:1210#BT:IITB:1204, 0, true, NA, NA, false
M105G79, --, --, --, --, --, -- , SC, false, GG323353-M2, 835, 21, --, --, --, 1201-XXXX-1905-1904-1602-1605-1801, GG:IITB:1201#GG:IITB:1208#GG:IITBBS:1905#GG:IITBBS:1904#GG:IITKgp:1602#GG:IITKgp:1605#GG:IITR:1801, 0, true, NA, NA, false
M119A89, --, --, --, --, --, -- , GEN, false, PH509430-M1, 1783, 17.67, --, --, --, 2402-2303-1805-1703-2202-1403-1215-1207-1216-2103-1303-1903-1905-XXXX-XXXX-XXXX-XXXX-XXXX-1202-XXXX-1503-1604-2003-1605, PH:IITJ:2402#PH:IITRPR:2303#PH:IITR:1805#PH:IITM:1703#PH:IITI:2202#PH:IITG:1403#PH:IITB:1215#PH:IITB:1207#PH:IITB:1216#PH:IITH:2103#PH:IITD:1303#PH:IITBBS:1903#PH:IITBBS:1905#PH:IISc:1104#PH:IITB:1213#PH:IITB:1212#PH:IITB:1210#PH:IITB:1209#PH:IITB:1202#PH:IITK:1505#PH:IITK:1503#PH:IITKgp:1604#PH:IITGN:2003#PH:IITKgp:1605, 0, true, NA, NA, false
M112H33, --, --, --, --, --, -- , GEN, false, BL411019-M0, 754, 28.33, BT411019-M0, 194, 27.67, 1204-1802, BT:IITB:1204#BT:IITR:1802, 0, true, NA, NA, false
M101W44, --, --, --, --, --, -- , GEN, false, BT606010-M0, 297, 25.33, --, --, --, 1802-1204-XXXX-XXXX, BT:IITR:1802#BT:IITB:1204#BT:IITB:1210#BT:IITB:1213, 0, true, NA, NA, false
M104A90, --, --, --, --, --, -- , GEN, false, PH307042-M1, 1430, 19.33, --, --, --, 2303-2202-2402-1605-XXXX-1703-1403-2103-2003-1303-XXXX, PH:IITRPR:2303#PH:IITI:2202#PH:IITJ:2402#PH:IITKgp:1605#PH:IITK:1505#PH:IITM:1703#PH:IITG:1403#PH:IITH:2103#PH:IITGN:2003#PH:IITD:1303#PH:IISc:1104, 0, true, NA, NA, false
M113Z88, --, --, --, --, --, -- , SC, false, CY612141-M2, 1127, 33.33, --, --, --, 1205-1501-1701-1401-1601-1301-1803, CY:IITB:1205#CY:IITK:1501#CY:IITM:1701#CY:IITG:1401#CY:IITKgp:1601#CY:IITD:1301#CY:IITR:1803, 0, true, NA, NA, false
M104V84, --, --, --, --, --, -- , GEN, false, PH301442-M1, 1254, 20.67, --, --, --, 1207-1303-1805-2202-1403-1604, PH:IITB:1207#PH:IITD:1303#PH:IITR:1805#PH:IITI:2202#PH:IITG:1403#PH:IITKgp:1604, 0, true, NA, NA, false
M109A67, --, --, --, --, --, -- , OBC, false, PH314199-M1, 755, 25.33, --, --, --, 1503-1207-1303-2202-2103-1403-1805-1703-2003-1604-2402-1903-1905-1215-XXXX, PH:IITK:1503#PH:IITB:1207#PH:IITD:1303#PH:IITI:2202#PH:IITH:2103#PH:IITG:1403#PH:IITR:1805#PH:IITM:1703#PH:IITGN:2003#PH:IITKgp:1604#PH:IITJ:2402#PH:IITBBS:1903#PH:IITBBS:1905#PH:IITB:1215#PH:IISc:1104, 0, true, NA, NA, false
M110A41, --, --, --, --, --, -- , ST, false, CY501052-M0, 2647, 19.33, --, --, --, XXXX-XXXX-XXXX-XXXX-XXXX-XXXX-XXXX, CY:IITK:1501#CY:IITKgp:1601#CY:IITD:1301#CY:IITR:1803#CY:IITB:1205#CY:IITI:2201#CY:IITM:1701, 0, true, NA, NA, false
M101G51, --, --, --, --, --, -- , SC, false, PH314063-M1, 4489, 9.67, --, --, --, XXXX-1903-1207-1215-XXXX-1303-2003-1403-2103-2202-1503-XXXX-1604-1703-1805-2303-2402, PH:IISc:1104#PH:IITBBS:1903#PH:IITB:1207#PH:IITB:1215#PH:IITB:1212#PH:IITD:1303#PH:IITGN:2003#PH:IITG:1403#PH:IITH:2103#PH:IITI:2202#PH:IITK:1503#PH:IITK:1505#PH:IITKgp:1604#PH:IITM:1703#PH:IITR:1805#PH:IITRPR:2303#PH:IITJ:2402, 0, true, NA, NA, false
M108Y49, --, --, --, --, --, -- , SC, false, CY204160-M2, 4562, 11.33, --, --, --, 1211-1205-2001, CY:IITB:1211#CY:IITB:1205#CY:IITGN:2001, 0, true, NA, NA, false
M111X88, --, --, --, --, --, -- , SC, false, MA801198-M1, 2958, 13.33, --, --, --, 1804-2301-1302-2102-1402-1206-2002-2203-1902-2403-1502-1702-XXXX-1603, MA:IITR:1804#MA:IITRPR:2301#MA:IITD:1302#MA:IITH:2102#MA:IITG:1402#MA:IITB:1206#MA:IITGN:2002#MA:IITI:2203#MA:IITBBS:1902#MA:IITJ:2403#MA:IITK:1502#MA:IITM:1702#MA:IISc:1103#MA:IITKgp:1603, 0, true, NA, NA, false
M112X25, --, --, --, --, --, -- , GEN, false, BT325045-M0, 272, 26, --, --, --, XXXX-1204-1802, BT:IITB:1210#BT:IITB:1204#BT:IITR:1802, 0, true, NA, NA, false
M104P78, --, --, --, --, --, -- , SC, false, CY501071-M2, 1795, 25.67, --, --, --, 1301-1803-2201-2401-2302-2001-1901-1401-1701-1501-2101-1601-1211-1102, CY:IITD:1301#CY:IITR:1803#CY:IITI:2201#CY:IITJ:2401#CY:IITRPR:2302#CY:IITGN:2001#CY:IITBBS:1901#CY:IITG:1401#CY:IITM:1701#CY:IITK:1501#CY:IITH:2101#CY:IITKgp:1601#CY:IITB:1211#CY:IISc:1102, 0, true, NA, NA, false
M103G88, --, --, --, --, --, -- , GEN, false, CY311036-M2, 507, 44, --, --, --, 1301-1803-2401-1401-2101-2302-2001-2201-1501-1601-1102-1205, CY:IITD:1301#CY:IITR:1803#CY:IITJ:2401#CY:IITG:1401#CY:IITH:2101#CY:IITRPR:2302#CY:IITGN:2001#CY:IITI:2201#CY:IITK:1501#CY:IITKgp:1601#CY:IISc:1102#CY:IITB:1205, 0, true, NA, NA, false
M102G86, --, --, --, --, --, -- , GEN, false, BT323271-M2, 78, 32.33, --, --, --, 1101-XXXX-XXXX, BT:IISc:1101#BT:IITB:1210#BT:IITB:1213, 0, true, NA, NA, false
M110U28, --, --, --, --, --, -- , OBC, false, MA305157-M1, 1338, 21, --, --, --, XXXX-1902-1206-1302-2002-2203-1502-1603-2403-2301-1804-1702, MA:IISc:1103#MA:IITBBS:1902#MA:IITB:1206#MA:IITD:1302#MA:IITGN:2002#MA:IITI:2203#MA:IITK:1502#MA:IITKgp:1603#MA:IITJ:2403#MA:IITRPR:2301#MA:IITR:1804#MA:IITM:1702, 0, true, NA, NA, false
M116T87, --, --, --, --, --, -- , GEN, false, PH315135-M1, 852, 24, --, --, --, 1207-1202-1216-1215-XXXX-XXXX-XXXX-1303-1503-XXXX-1805-1604-1605-1403-XXXX, PH:IITB:1207#PH:IITB:1202#PH:IITB:1216#PH:IITB:1215#PH:IITB:1212#PH:IITB:1209#PH:IITB:1213#PH:IITD:1303#PH:IITK:1503#PH:IITK:1505#PH:IITR:1805#PH:IITKgp:1604#PH:IITKgp:1605#PH:IITG:1403#PH:IISc:1104, 0, true, NA, NA, false
M101U45, --, --, --, --, --, -- , GEN, false, CY319158-M2, 478, 44.67, --, --, --, 1301-1205-1501-1803-1701-2001-1401-2101-2401-2201-1102-1211-1601-1901-2302, CY:IITD:1301#CY:IITB:1205#CY:IITK:1501#CY:IITR:1803#CY:IITM:1701#CY:IITGN:2001#CY:IITG:1401#CY:IITH:2101#CY:IITJ:2401#CY:IITI:2201#CY:IISc:1102#CY:IITB:1211#CY:IITKgp:1601#CY:IITBBS:1901#CY:IITRPR:2302, 0, true, NA, NA, false
M110Z92, --, --, --, --, --, -- , SC, false, BL602027-M1, 1472, 20.33, --, --, --, 1101, BL:IISc:1101, 0, true, NA, NA, false
M107T97, --, --, --, --, --, -- , OBC, false, PH311142-M1, 1295, 20.33, --, --, --, XXXX-1503-1207-1303-1703-1604-1805-1403-1202-1605-1216-XXXX-1215-2103-1903-2202-2003-2402-2303-1905-XXXX-XXXX-XXXX-XXXX-1102-1101, PH:IISc:1104#PH:IITK:1503#PH:IITB:1207#PH:IITD:1303#PH:IITM:1703#PH:IITKgp:1604#PH:IITR:1805#PH:IITG:1403#PH:IITB:1202#PH:IITKgp:1605#PH:IITB:1216#PH:IITK:1505#PH:IITB:1215#PH:IITH:2103#PH:IITBBS:1903#PH:IITI:2202#PH:IITGN:2003#PH:IITJ:2402#PH:IITRPR:2303#PH:IITBBS:1905#PH:IITB:1212#PH:IITB:1213#PH:IITB:1210#PH:IITB:1209#PH:IISc:1102#PH:IISc:1101, 0, true, NA, NA, false
M102G24, --, --, --, --, --, -- , GEN, false, BT309184-M0, 197, 27.67, --, --, --, 1802-1101-XXXX, BT:IITR:1802#BT:IISc:1101#BT:IITB:1210, 0, true, NA, NA, false
M102M77, --, --, --, --, --, -- , GEN, false, MA403139-M1, 490, 30.33, --, --, --, 1603-1402-1804-1302-1902-1206-1502-2002-2301-2102-2203-2403-1702, MA:IITKgp:1603#MA:IITG:1402#MA:IITR:1804#MA:IITD:1302#MA:IITBBS:1902#MA:IITB:1206#MA:IITK:1502#MA:IITGN:2002#MA:IITRPR:2301#MA:IITH:2102#MA:IITI:2203#MA:IITJ:2403#MA:IITM:1702, 0, true, NA, NA, false
M103R24, --, --, --, --, --, -- , GEN, false, CY313294-M2, 1188, 32.33, --, --, --, 1301-2001-1501-1205-2201-2401-1803-1401-1701-2101, CY:IITD:1301#CY:IITGN:2001#CY:IITK:1501#CY:IITB:1205#CY:IITI:2201#CY:IITJ:2401#CY:IITR:1803#CY:IITG:1401#CY:IITM:1701#CY:IITH:2101, 0, true, NA, NA, false
M102J54, --, --, --, --, --, -- , GEN, false, CY106037-M2, 1384, 30, --, --, --, 1205-1701-1301-1102-1501-1211-2101-1401-2001-1803-2401-1901-1601, CY:IITB:1205#CY:IITM:1701#CY:IITD:1301#CY:IISc:1102#CY:IITK:1501#CY:IITB:1211#CY:IITH:2101#CY:IITG:1401#CY:IITGN:2001#CY:IITR:1803#CY:IITJ:2401#CY:IITBBS:1901#CY:IITKgp:1601, 0, true, NA, NA, false
M101S28, --, --, --, --, --, -- , SC, false, MA503039-M1, 2989, 13.33, --, --, --, 1402, MA:IITG:1402, 0, true, NA, NA, false
M104Y66, --, --, --, --, --, -- , GEN, false, MA509084-M1, 1624, 19, --, --, --, 1206-1302-1502-1804-2403-2002-2102-XXXX-1402-2203-2301-1702-1902-1603, MA:IITB:1206#MA:IITD:1302#MA:IITK:1502#MA:IITR:1804#MA:IITJ:2403#MA:IITGN:2002#MA:IITH:2102#MA:IISc:1103#MA:IITG:1402#MA:IITI:2203#MA:IITRPR:2301#MA:IITM:1702#MA:IITBBS:1902#MA:IITKgp:1603, 0, true, NA, NA, false
M122H93, --, --, --, --, --, -- , GEN, false, BT325227-M2, 275, 26, --, --, --, XXXX-XXXX-1101-1802-1204, BT:IITB:1213#BT:IITB:1210#BT:IISc:1101#BT:IITR:1802#BT:IITB:1204, 0, true, NA, NA, false
M105D23, --, --, --, --, --, -- , SC, false, BL411100-M0, 410, 34, BT411099-M0, 568, 21, 1802, BT:IITR:1802, 0, true, NA, NA, false
M117R89, --, --, --, --, --, -- , GEN, false, BL204056-M0, 1060, 24.67, --, --, --, XXXX-1101-1102, BL:IITB:1210#BL:IISc:1101#BL:IISc:1102, 0, true, NA, NA, false
M112J36, --, --, --, --, --, -- , SC, false, CY325113-M0, 4631, 11, MA325113-M0, 2742, 14, 1302-2403-2002-1206-1804-2203-1902-1402-1502-1702, MA:IITD:1302#MA:IITJ:2403#MA:IITGN:2002#MA:IITB:1206#MA:IITR:1804#MA:IITI:2203#MA:IITBBS:1902#MA:IITG:1402#MA:IITK:1502#MA:IITM:1702, 0, true, NA, NA, false
M121Q76, --, --, --, --, --, -- , OBC, false, PH212183-M1, 280, 34.67, --, --, --, XXXX-XXXX-XXXX, PH:IISc:1104#PH:IITB:1207#PH:IITD:1303, 0, true, NA, NA, false
M101E12, --, --, --, --, --, -- , SC, false, MA321079-M1, 2663, 14.33, --, --, --, 1206-1502-2102-1402-1804-1702-2002-1302-2403, MA:IITB:1206#MA:IITK:1502#MA:IITH:2102#MA:IITG:1402#MA:IITR:1804#MA:IITM:1702#MA:IITGN:2002#MA:IITD:1302#MA:IITJ:2403, 0, true, NA, NA, false
M101N62, --, --, --, --, --, -- , SC, false, CY610112-M2, 1854, 25.33, --, --, --, 1205-1501-1701-1301-1401-1601-XXXX-XXXX-1803-2101-2201-2001-2401-1901-1905-1211-2302-XXXX, CY:IITB:1205#CY:IITK:1501#CY:IITM:1701#CY:IITD:1301#CY:IITG:1401#CY:IITKgp:1601#CY:IITB:1212#CY:IITB:1213#CY:IITR:1803#CY:IITH:2101#CY:IITI:2201#CY:IITGN:2001#CY:IITJ:2401#CY:IITBBS:1901#CY:IITBBS:1905#CY:IITB:1211#CY:IITRPR:2302#CY:IITB:1210, 0, true, NA, NA, false
M113A20, --, --, --, --, --, -- , GEN, false, PH313288-M1, 761, 25.33, --, --, --, XXXX-1903-1403-1703-2103-1604-1805-2202-2303-2003-1303-1605-1102-XXXX-1216-1905-1202-2402-1207-1503, PH:IITB:1212#PH:IITBBS:1903#PH:IITG:1403#PH:IITM:1703#PH:IITH:2103#PH:IITKgp:1604#PH:IITR:1805#PH:IITI:2202#PH:IITRPR:2303#PH:IITGN:2003#PH:IITD:1303#PH:IITKgp:1605#PH:IISc:1102#PH:IITB:1213#PH:IITB:1216#PH:IITBBS:1905#PH:IITB:1202#PH:IITJ:2402#PH:IITB:1207#PH:IITK:1503, 0, true, NA, NA, false
M103E53, --, --, --, --, --, -- , GEN, false, PH304176-M1, 709, 25.67, --, --, --, 1805-1403-2202-2303, PH:IITR:1805#PH:IITG:1403#PH:IITI:2202#PH:IITRPR:2303, 0, true, NA, NA, false
M118F51, --, --, --, --, --, -- , GEN, false, MA309167-M1, 873, 25, --, --, --, 1302-1804-2203-1702-1603-2403-1502-2002, MA:IITD:1302#MA:IITR:1804#MA:IITI:2203#MA:IITM:1702#MA:IITKgp:1603#MA:IITJ:2403#MA:IITK:1502#MA:IITGN:2002, 0, true, NA, NA, false
M104G61, --, --, --, --, --, -- , GEN, false, MA607169-M1, 694, 27.33, --, --, --, 1603-1902-1402-2403-2301-1804-1302-1206-XXXX-1702-2002-1502-2203-2102, MA:IITKgp:1603#MA:IITBBS:1902#MA:IITG:1402#MA:IITJ:2403#MA:IITRPR:2301#MA:IITR:1804#MA:IITD:1302#MA:IITB:1206#MA:IISc:1103#MA:IITM:1702#MA:IITGN:2002#MA:IITK:1502#MA:IITI:2203#MA:IITH:2102, 0, true, NA, NA, false
M102V18, --, --, --, --, --, -- , GEN, false, BL606016-M0, 876, 26.67, BT606016-M0, 279, 25.67, 1204-1802-XXXX-1101-XXXX, BT:IITB:1204#BT:IITR:1802#BT:IITB:1210#BT:IISc:1101#BT:IITB:1213, 0, true, NA, NA, false
M117B99, --, --, --, --, --, -- , OBC, false, CY510038-M0, 2015, 24, --, --, --, 1102-1901-1205-1301-2001-1401-2101-2201-1501-1601-1701-1803-2302-2401, CY:IISc:1102#CY:IITBBS:1901#CY:IITB:1205#CY:IITD:1301#CY:IITGN:2001#CY:IITG:1401#CY:IITH:2101#CY:IITI:2201#CY:IITK:1501#CY:IITKgp:1601#CY:IITM:1701#CY:IITR:1803#CY:IITRPR:2302#CY:IITJ:2401, 0, true, NA, NA, false
